web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574953850-4411","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Deanna shopping","These are good headphones","September 7, 2019","Nice and light way and I barely noticed that they aren't there they are nice and simplistic and I have not had any problems with them the music is good the battery is good and the feel is good","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574953831-4333","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Unicyclebill","Fantastic Headphones","October 18, 2019","I am a drummer and I am particular when it comes to headphones but these sound fantastic and fit in my ears well.  I also like how the case lights up to indicate that the charge box has power.  I use these daily and enjoy hearing more detail in my music than I have heard before I had these.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574953807-4220","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jennifer L. McClorey","Waste of money","November 4, 2019","Product work for 3 months and then the right earbud would not connect.  I got it to connect and a loud screeching noise would come out of it and no music. The left earbud worked and the right screeched.  Very disappointed that they only lasted 3 months don’t waste your money on these.  If I could return them I would.  Spend the money and get quality iPods.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574953838-4358","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Marcella","Pairs quickly with iPhone","November 18, 2019","Paired these buds with my iPhone XS Max and it’s works fine. No issues. Except my ear usually end up hurting after using for some time. Happens all the time with any earbuds. They are just like apple
Wireless buds so I have no issues.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574953840-4372","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kindle Customer","Good value for the price!!","November 25, 2019","my 11 year old caught these because of the price and that they looked sleek and just like Apple AirPods.  She received them today and loves them.. I don’t know if it’s selective hearing or what but they seem to cancel out outside noise. They fit her ears great and connected right away to her iPod. She’s been dancing around the room and they've stay in place so far. Seems like a great buy!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574953831-4326","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","BrianMotz","Just what I needed..","November 16, 2019","I wanted a quality, sweatproof pair of earbuds that were quality, but moderately priced.  I was overdue for a pair as I had been using a wired pair of headsets that I'd too often have yanked out of my hears when the wires would get caught on something.  The sound on these is crisp and clear and they wear comfortably.  They are perfect for phone calls, listening to music, or one of my favorite podcasts.  Worth the money, for sure.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574953794-4156","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Max","Not bad for the price.","July 14, 2019","These earbuds are not bad for the price. Sound quality isn’t spectacular but it’s acceptable for the price point. The ear buds automatically turn on once you open the case which is nice.
 The left ear bud is the master so that is the one that actually connects to your device. I did not notice any lag between earbuds and they never lost connection with each other.
One small snag that I came upon is the lack of volume control on the earbuds. This isn’t an issue with a phone or similar device but some audio transmitters do not have volume controls so these would not work in hat situation.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574953805-4205","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","MKB","Great alternative to AirPods","September 25, 2019","I just got these today and I’m so excited!

They pair easily. There’s a quick initial Bluetooth pairing and then every time I took them out of the case, they automatically paired with my phone.

The sound is pretty good. Nothing mind blowing, but very average to above average sound from ear buds.

Unlike AirPods, they don’t automatically pause the music when you remove a pod. And they don’t sync with Siri or anything.

I did a test call with my mom and they sound crisp and clear so they’re perfect for handsfree calling.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574953816-4263","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Linda","Lots of bang for your buck!","September 29, 2019","I was surprised at the quality of sound these ear buds were! These have high quality sound & are small & super light weight. The small charging box
 That store the ear pods is perfect to slip into your pocket so you always have them. You get a LOT with the purchase of these for your money and you don’t break the bank like their Apple counter part.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574953834-4337","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","DH","Good choice","September 11, 2019","Nice compact and cute. Love that your able to use one at a time and it doesnt turn off when you place the other in the case. Good playtime, which key when you like audiobooks. I havent tried out the option, for connecting each earbud to a seperate device.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574953825-4298","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sam Adams","Great earbuds so far/ spoke too soon","November 15, 2019","Update: 4 days later these earbuds are giving a static sound. I reset them few times but that didn’t fix it. They are going back...

Just received and tested these earbuds. Sound is great and tested with few calls. Got thumbs up from callers on the other end. I hope these last.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574953809-4232","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","SL。214","Comfy, good sound quality and clear microphone","October 3, 2019","I have different kinds of earbuds and headphones but I have to say this is my favorite one so far.  I don’t like the in ear earbuds as they are uncomfortable after long wear and blocks out too much noise (I prefer to be able to hear my surroundings). I don’t like things on my head, naturally dislike headphones. This set is great for me! They fit well, microphone is clear and I can hear the surround just the perfect amount.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574953805-4212","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Katie Lembo","Great quality, comparable to AirPods for about 1/4 of the price.","November 19, 2019","I use these at work while I do computer work and I find they have awesome sound and also are able to cancel out my nosy, annoying coworker. I also like how they don't have the cord, so no worry about leaving them around at home with the cats! Great set. I was going to splurge on AirPods but I think these do the job just fine!!

Note: I bought an AirPods silicone case to put the charging case in; it does not fit. No problem, but just in case anyone else was thinking the same thing!! Better off to use a change clutch or something!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574953829-4322","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mario S.","Great product, excellent sound quality and noise block","September 23, 2019","Amazing earbuds, they are very confortable for my ears, I started using them to do exercise and they fit just right. Battery last forever and the sound quality is great, I can recommend this device to who is looking for sound block earbuds and that want to enjoy of it's favorite music without distractions.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574953814-4252","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rick Perez","Get yours!","October 16, 2019","Purchased these for my 12 going on 25 year old daughter. She loves them! They paired easily and the sound quality is very good. They are noise canceling cause now she can't even hear us when we tell her to do her chores.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
"1574953831-4327","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","MsSuzie","Don't bother","September 27, 2019","These are horrible. Phone connection is terrible, people can't hear you. When listening to music they last maybe an hour.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews&sortBy=helpful"
"1574953823-4285","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kallie","Meh...Sound goes in and out","September 26, 2019","Within the second use, the sound would go in and out between the headphones. I couldn’t enjoy using them as it constantly ruined the song with it stopping and skipping around.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574953818-4272","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kelly","Good sound quality, easy to pair","October 1, 2019","Wow I’m so surprised by these! I have AirPods, but I wanted these as a back up pair—and let me say, they’ve exceeded my expectations. As soon as I put them in my ears, they were ready to pair. It took less than a minute to pair with my phone. Wireless quality works great and I have no complaints about the sound quality whatsoever. I’d really recommend this product!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574953789-4143","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ashok","Great wireless ear phones","September 24, 2019","These ear phones are really good, looks like airpods from far. They have crisp and clear sound. I was able to pair the ear phones easily with my iphone 7 and was able to make calls and listen to music without any issues.
It does have a good charging case to store and charge the ear phones when not in use. I like them a lot and is so much lesser than airpods.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574953846-4392","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","O'Dalla Chen","The sound is good.","November 23, 2019","My earbuds went dead, so I decided to give the Airpods-like earbuds a try. It's amazing. The sound is good. The size is just a little bigger. The quality is great, too. It's really worth it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574953825-4301","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","pfolb","A+","November 26, 2019","I absolutely love it! the sound quality is crisp and the mic works well too. I use my phone a lot for work and I didn't completely believe the mic would be proficient enough. I am happy to say I was wrong. It's weighted so it doesn't feel cheap. So far so good with the battery life. I may pick up another one for my nephew.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574953848-4402","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","AI","As good as more expensive Apple EarPods!","November 13, 2019","Very powerful EarPods that are as good as apple’s for less than half the price. Charges fast, pairs easily and has great quality sound. Absolutely a must if you are looking for EarPods or replacements!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574953852-4416","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Nguyen Vo","Great alternatives to airpods","September 16, 2019","Consider this pair of wireless earbuds a much cheaper and comparable quality with Apple airpods. Looks great, great sound quality, long battery life and don't hurt your ears. Great value!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574953827-4305","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","B. DAngelo","Fantastic Dupes!","September 10, 2019","What I love the most about these earbuds is THE PRICE!  The quality and battery life is insane considering the price!  And the sweatproof technology makes it great for the gym or a heavy workout.  I would definitely recommend these, as they are easy to charge, use, and they sound fantastic!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574953840-4374","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dave Huang","Love these wireless earbuds!","September 18, 2019","These TWE are great! They offer great sound quality with strong bass. The mic quality for phone is excellent! Pairing was instant as soon as they're out of the box.  Definitely recommended for anyone who wants an excellent TWE!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574953811-4235","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mike Arruda","So glad I bought these!!","November 9, 2019","First I have to say that music is huge for me!! I love hearing and listening to music nap I have plenty of different headphones and ear buds. These hands down have been the best ones I have bought. You really can’t tell the difference between these and the Apple pods. The sound quality and comfortability you really can’t tell the difference and that huge. This is a great option if you are looking for a cheaper option from the Apple pods. They are fantastic!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574953802-4199","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kams","The first earbuds that you can feel the bass!","September 14, 2019","I have tried several ear buds to find the ones that I could use on a daily basis and these are so far my favorite. They fit comfortably in my ears and have a slight curve on long part of it that it does not look weird. The first earbuds where I actually felt bass in my ears. The sound is very clear and they have a solid range. Plus they sound clear to the other party when on a call. Overall they are very nice and the price is not bad either. The charging case is small and sleek so it wont take too much space. One thing I would like is that an way to turn them off without putting them back in the charging case.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574953816-4259","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","momofkkkkk","Much better than expected","October 29, 2019","Wonderful!  They seem to just balance in the ear making them feel like they are not there.  I wear them all over the property while working and they don’t fall out.  They fit inside ear muff type hearing protectors while I’m on the tractor so I can still hear what’s playing.  Downside is the battery only lasts 4 hours before it requires a recharge.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574953816-4256","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Brandon","Good quality and comfort for a low price!","October 4, 2019","These feel a little bit bigger than airpods but still sound amazing and without the risk of falling out of your ears. The case fits perfectly in your pocket and is magnetic so don't worry about your earphones flying out of it. Overall a good buy!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574953809-4226","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cody","Above average sound, average noise cancellation","October 21, 2019","These wireless Bluetooth earbuds are fairly good. They fit nicely in the ear and don't feel like they are going to fall out.

When I am using them around my roommates in my loud apartment, I can hear some background noise, but most of the sound is smothered out.

The body of the earbud does feel a bit fragile, the durabilty of the plastic overtime could be questionable. But for now, they work fine.

The product works as expected and is overall an above average wireless headphones option.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574953848-4397","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Leah","Long range and easy pairing. Love them","November 19, 2019","I have only used these a few times yet but I am loving them so far. Easy to pair, have a long range, clear sound and great battery life! They sure are an upgrade from my last cheap earpiece!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574953794-4155","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","WS","Ok buds but can’t make phone calls","November 9, 2019","I’ve had these for a couple weeks and have tried them in various uses - on the subway, at the gym, running outdoors. I pair these to my iPhone 6s.

Pros: the sound quality is good and has nice bass for buds without silicon cups. They don’t cancel noise because they are not noise cancelling designed headphones (active or passive). Battery seems solid and the fit and finish are good. Pairing is fast. Comfortable.

Cons: you can’t use them to talk on the phone. When I’m on calls people can’t hear me, or it’s choppy. Basically you can’t rely on the microphone to make calls reliably. I expect the apple Bluetooth secret sauce for their brand earbuds make their brand of equipment more reliable for talking on the phone (I don’t see people with apple AirPods saying “can you hear me now?”). But these simply don’t work for phone calls. I’m that guy saying “can you hear me now” and then just stick the phone up to my ear.

They are good for listening to music, though sometimes will buzz or click as it loses signal briefly. Overall a good pair to use for exercising or listening to music because of the price, but not useful for replacing your wired headset for making phone calls.

The old adage prevails: you get what you pay for. This ain’t an AirPod 1:1 replacement.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574953829-4316","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jason murphy","Durable build. Good sound. As described. Very satisfied.","November 9, 2019","Just got these today and uses them for the first time. The sound quality isnt the same as my $100 Bose but it is still really good quality and exceeds the price paid. Bluetooth paired easy.
Headphones stayed in during an intense workout of box jumps with no adjusting required.
Came fully charged and used for 2 hours and the battery still read almost full so 30h lifetime seems accurate.
Product seems very durable i was expecting it to feel cheap but it felt the same as my wifes airpods.
They are plastic and not supposed to be noise cancelling so dont know why it asked me to rate 2 things i disnt expect to get from this product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574953834-4338","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Aliyah","Exceeded my expectations!!","November 16, 2019","I bought these after being unsure of whether or not I wanted to purchase AirPods. After reading all the reviews about this product, I decided to buy. These exceeded my expectations and more. I was pleasantly surprised at the sound quality, and the overall feel of the earphones in my ear! They felt very snug and even when I shook my head they didn't budge. I even let my Dad try them and he's a harsh critic when it comes to sound quality and he was amazed at the clearness and bass+treble that the earphones gave. If you're in the market for something similar to AirPods, this is what I think the next best thing!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574953807-4217","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","D Yeung","Nice earbuds","October 4, 2019","These earbuds work pretty well. I pair them with my Samsung S10 without any problem. They are very comfortable because they just kind of hang in your ears, not really plugged into the ear canals. I can wear them for hours without any discomfort. I just wish they have more bass for music but the sound quality is just fine for the price that I paid. The charging case has a pebble shape that is quite small and light. You charge it with a micro USB cable. No wireless charging.  I am really happy about my purchase.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574953820-4280","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ana E.","Wireless headphones","September 11, 2019","This wireless headphones are so good i bough they fits perfectly in my ear. They doesn’t move at all and they are comfortable. I am using them for training and they never fall off from my ear, not even if i am jumping. Battery live if really long i have used them for 3 days without charging. Sound quality is also good. This headphones are amazing specially for the price highly recommended","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574953811-4241","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Stephen G.","Great headphones that stay into weird ear shapes","August 14, 2019","Was looking for a pair of replacement earbuds for my wife, who has 2 different ear shapes and was have some struggles keeping other buds in with replace-able ear tips. These buds seem to be a little bit less flexible in their design, but do a great job at staying in the ear! They don't move around or shift and the longer shaft leading down really seems to stabilize them in the ear. Recommend you give them a try!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574953807-4215","https://www.amazon.com/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","mahael1","Great Earpods for the price!","November 22, 2019","I bought a variety of pairs to test them out because my kids will gladly take the others I don't want. These are seriously one of the best pairs I bought. Great sound quality, decently comfortable, and extremely light. I haven't yet had a chance to test the moisture-wicking aspect, as I'm not a guy that wears them while working out, swimming, etc, however, I will say there are decently loud, comfortable, and have a respectable bass for earpods. I do believe these are my winners out of multiple pairs that I have purchased!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Bluetoooth-Headphones-Sweatproof-Earphones/product-reviews/B07S93YL9K/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
