web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574171326-2442","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jojobone","Fabulous sound. Balanced bass. Clear mids/highs.","February 7, 2017","Outstanding by all measures. Great sound, really outstanding for the price. I bought a second.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews&sortBy=helpful"
"1574171345-2533","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jordan R.","Ear bud longevity","December 20, 2018","Best ear buds I've ever owned so far. Sounds good very durable I'm on my sixth month with no problems whatsoever  sounds very good","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews&sortBy=helpful"
"1574171300-2329","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rosetta","Sony does it again. Excellent sound, comfort and price.","April 2, 2017","The best. Don't have to spend a ton of money for these. No noise reduction feature that interferes with sound. Bought as a gift. Gotta get my own.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574171341-2516","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","The Impedance is 16 ohms!!","August 3, 2019","The impedance is 16 ohms while on the description it say's 40 omhs.  The bass in not as bouncy as 40 ohms.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews&sortBy=helpful"
"1574171421-2883","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","M. Fritz","Sadly disappointed :(","November 16, 2014","I have used Sony earbuds for so many years. I've had 4 pairs of the walmart $12 earbuds which are better than any other cheap ones I've tried. I have a pair of HBH-IS800s that blow my mind as far as quality of sound goes which drove me to buy these because the HBHIS800s have very deep bass. I had such joy when buying these from Best Buy thinking they would be as nice and high quality of sound as my HBHIS800s but sadly the sound is terrible... They have a very tinny sound and very disappointing bass... Their advertised range of sound as low as 4hz which I could feel all the way up to around 22k hz(couldn't hear the last 2k advertised hz). The volume when plugged into my iPhone could not be raised higher than half without the sound becoming very staticky as well as plugging them into my PC. The bass was not that impressive. Overall the sound was worst than my $12 pair of Sonys which made me sad because I had such high hopes for these!

I took them back to BestBuy and recently bought a pair of Razer Hammerheads that blew away the quality of sound my Sony HBHIS800s have!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&pageNumber=84&reviewerType=all_reviews&sortBy=helpful"
"1574171309-2364","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Absolutely Fantastic headphones","May 19, 2016","I cannot describe in words these headphones. They have impeccable sound they have incredible boosting base. They are noise canceling and they will never break or deteriorate. A year and counting still as good as the day I bought them. Also the fit is fantastic, the earbuds are made especially to fit your ear. You won't even notice they are there. Spending just a little more then the crappy cheap headphones couldn't be more worth it. I would price these at 60 dollars so it is a steal.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews&sortBy=helpful"
"1574171402-2798","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Five Stars","January 20, 2016","Good condition","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews&sortBy=helpful"
"1574171415-2860","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","KiloAlpha","Great for the price","December 15, 2018","Great product for the price, work ok for running but. It recommend for it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&reviewerType=all_reviews&sortBy=helpful"
"1574171269-2191","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Devon von Lichtenstein","Heavy drivers make wearing them uncomfortable until you get use to them.","February 25, 2018","Sound quality is great for listening to music and making calls. The earbuds offer a decent amount of noise reduction and the cable is pretty long. Downsides: the large driver sits inside my ear and is quite heavy,making them very uncomfortable to wear at first, but after a week or so I'm able to wear them for a longer duration. Also, cord makes a ""thud"" noise when it brushes up against clothes. Not super loud but slightly annoying.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171307-2353","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jason Henslee","Best earbuds for the price","September 17, 2018","When you're shopping for earbuds for ~$30, these are the best you can do. My last pair lasted two years of heavy use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574171262-2156","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Michelle Grumman","... THESE 2 YEARS AGO AND THEY ARE STILL WORKING GREAT! I do take care of my things","November 29, 2016","BOUGHT 3 OF THESE 2 YEARS AGO AND THEY ARE STILL WORKING GREAT!  I do take care of my things, so I am not abusing them in any fashion and they are still working just fine.  If you think you are going to get HIGH END PRODUCT sound out of them like you think you would for a pair costing several hundred dollars well you will probably be disappointed.  These are reasonably priced and work great.  Quality is great and clarity as well.  I would recommend them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574171402-2796","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Edgar Amador","Five Stars","November 15, 2014","exelentes","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews&sortBy=helpful"
"1574171251-2109","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Best wired earphones for this price","November 20, 2016","LISTEN!

If you listen to rap/hip-hop or generally want a product with great bass, BUY THESE.

Durability: I have pulled on them, ripped them off my phone, and got them caught on door knobs. THESE ARE EXTREMELY DURABLE.
Sound Quality: I used the sound quality optimization technology provided on Samsung phones, and these are best with such a feature. I turned on the soft timbre of a subwoofer, and I'm in love.

What else do you need?

I do wish they put volume controls on the mic part, but it only takes me an extra second to press the buttons on my phone.

SONY: Please make a wireless version of these, my life would be complete.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574171315-2398","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Gandalf the Dad","Very Effective!","July 29, 2017","Blocks out tons of sound, including my kids when they're playing video games (while I'm working from home).","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews&sortBy=helpful"
"1574171404-2811","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JD","LAME! You'll be better off investing in more pricey earphones!","June 17, 2018","What a disappointment!! NO Extra bass at all! I tried them with different devices as I though the first device was the issue, but I got the same lame bass no matter what!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews&sortBy=helpful"
"1574171322-2430","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Alexander","Quality earphones","May 15, 2018","Fast shipping and works perfectly. Great sound and very comfortable","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews&sortBy=helpful"
"1574171398-2781","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Aaron Campbell Jr","Five Stars","June 7, 2016","Headphones are better than my beats","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews&sortBy=helpful"
"1574171282-2244","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","autofocus","Great headphones and Great Price!!","April 3, 2019","These headphones are GREAT!! And, I can use with my iPhone because it has the jack.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574171307-2355","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mike Grimes","Good sound quality but didn't last.","January 25, 2017","After only a handful of uses they broke. They sounded great but they stopped working and Sony refused to fix or replace","2.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574171292-2288","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","sayoko masuda-webster","Recommend","October 10, 2018","l got for my son, He like design and color (Blue) ,Sound quality well and better price too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574171348-2549","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cindy","sound quality is good. bought this for office use","February 6, 2018","sound quality is good. bought this for office use. the blue color is pretty too. and the price is pretty good.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews&sortBy=helpful"
"1574171257-2136","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Victor","Impressive bass and okay for the price.","March 31, 2015","The quality if the cored seems weak and not very well made, cheap to he blunt. The ear buds on the other hand, feel well made and durable. They do look a little funny and feel just as funny (because of the tips they include) , but they are comfortable. The bass as advertisied is strong and able to withstand very deep and loud bass. I felt that the bass lacked a kick, but even now I'm impressed with how well it handles deep bass. The sound quality over all isn't what I'd expect from sony headphones, and was a bit disappointing.
Even though the overall quality was disappointing, because they are Sony headphones; I can see why these headphones were made with more cost effective materials to provide a good bass system, but if you want an overall good pair of headphones I would recommend saving some money and/or investing into a good pair of headphones within the $ 100 - 150 range. I have upgraded to a much better pair of headphones by another company. I got them as a gift, and they are headphone within the $100 - 150 range and the overall quality of the headphones and the sound is very pleasing, and I wouldn't hesitate to pay more $50 to 100 for a better pair.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574171269-2186","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great sound!","January 28, 2019","These sound so much better than my LG neck headset.  I just wish they made them in a bluetooth that had the same quality.  Good bass and wonderful clarity!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171307-2356","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Nicholas Louder","Very durable","June 5, 2019","These sound great. I use them at work all the time and even when not playing music they cancel out enough noise to avoid ear damage. Also I accidentally ran them through the washer and dryer and they still work like new.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574171350-2561","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Seth Gruber","Great sound quality","September 22, 2019","I use them in a factory and they work perfect with great sound and easy function","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews&sortBy=helpful"
"1574171360-2602","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Spencer","Great","November 27, 2014","Great pair of earbuds. Bass is great and not too overpowering.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&reviewerType=all_reviews&sortBy=helpful"
"1574171354-2580","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dave","Five Stars","January 14, 2018","Great earbuds, very comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews&sortBy=helpful"
"1574171337-2499","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","HAMEED","omg the bass is awesome 😱 good quality the volume is too high and ...","November 29, 2017","omg the bass is awesome 😱 good quality the volume is too high and you can feel the music details i Love it . buy the blue 😍","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews&sortBy=helpful"
"1574171253-2112","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Carol and Andy","Oh, does the job nicely","October 31, 2019","For a $30 pair of headphones these are really good. Don't get me wrong there not Boss quality but they are still worth every penny. Bass is excellent and the sound output is nice and crisp. 5 stars Sony for a deserving product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574171415-2854","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Eric","Excellent quality, sound, resilience,  and appearance.","February 3, 2016","I don't normally do reviews,  but as I sit here on the bus doing guy usual daily commute into town it suddenly stuck me that I really love these headphones.  The extra bass/tremble these buds provide is more then enough to listen to a wide range of music types. They are not advertised as noise canceling,  but boy do they do a great job of toning out the nonsense when necessary.  This is my second pair(lost my first ones after 6 months of solid use) and I wouldn't buy anything else,  because nothing comes close to these in a + or - $30 range.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&reviewerType=all_reviews&sortBy=helpful"
"1574171367-2640","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jennifer","Very good sound quality and comfortable","October 6, 2016","Very good sound quality and comfortable.  The different sizes of earbuds were helpful and the bag is handy.  Only problem is that these earbuds have a lot of mircophonics, you can hear the wire being tapped or moved.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&reviewerType=all_reviews&sortBy=helpful"
"1574171350-2560","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Abby G.","Five Stars","December 18, 2015","Sound is GREAT, bass hits hard. Blocks outside noises. Exactly what I was wanted at a great price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews&sortBy=helpful"
"1574171345-2538","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JWilson","Favorite pair of headphones.","July 14, 2017","Comfortable, good sound quality, and very durable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews&sortBy=helpful"
"1574171303-2341","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Gary C.","Using evey day","January 22, 2019","Nice product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574171424-2894","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","KMC","Good headphones","February 27, 2018","Very good for the price,the chord is really strong.The noise isolation is decent,and the sound quality very good.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews&sortBy=helpful"
"1574171264-2168","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Puzzle1001","The sound is great (for what it is) but harder to sleep in ...","July 27, 2017","The sound is great (for what it is) but harder to sleep in them with the way they are designed. I bought them for plane rides where I'd like a little more bass to drown out cabin noise. You do notice the extra bass, but since these are inexpensive inner ears, don't expect to be blown away. Literally or figuratively.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574171380-2695","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","ramin","Well done Sony","June 7, 2017","Great sound quality and like it says EXTRA BASS..","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&reviewerType=all_reviews&sortBy=helpful"
"1574171371-2654","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jj","Five Stars","October 10, 2015","Great buy","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews&sortBy=helpful"
"1574171300-2326","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JohnFrancis","Great fitting!!!","January 18, 2018","It is an great product..just think it should have more length to it.Bought the blue.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574171269-2183","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","S. MacDonald","Clear Sound!","March 19, 2019","These are wonderful headphones! They provide really clear sound and no distractions. Perfect for listening to music or an eBook. Highly recommended!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171386-2723","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jokercryz","Super fire🔥🔥🔥","August 21, 2017","Amazing earbuds the bass is flawless","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews&sortBy=helpful"
"1574171384-2713","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Petey","Not for running...good otherwise","February 25, 2015","I was looking for a second pair of headphones since I had my Sony MDR-EX90LP Stereo Earphones (my favorite by far) at my office. The second pair was going to be used primarily for working out and running. I must say, these do not do well if you're looking to go for a run with them. The sound quality is good overall, but the earbuds keep falling out. I don't believe it's an issue with them not fitting securely - it's most likely that they are a bit too heavy for the constant pounding. In the gym, they were great. They're snug, so there's an inherit 'noise cancellation' and again, the sound is good.

In the end, I took this to the office and use them at my desk (great if that's what you're looking for) and have gone back to using my MDR-EX90LP headphones for workouts/running.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews&sortBy=helpful"
"1574171333-2476","https://www.amazon.com/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Usuk","Decent sound (I mean decent, nothing special) but broke ...","February 17, 2016","Decent sound (I mean decent, nothing special) but broke in my pocket. The plug got bent a bit and it stopped working.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDR-XB50AP-Extra-Earbud-Headset/product-reviews/B00JE0AQPG/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews&sortBy=helpful"
